"NOME_PESSOA","CNS","CPF","PIS","DATA_NASCIMENTO","NOME_MAE","ID_ORIGEM","DATA_EVENTO","COMPETENCIA","ID_EVENTO_ORIGEM","STATUS","DATA_INATIVACAO","GESTACAO","PESO","ALTURA","DUM","DPP","SEMANA_GESTACIONAL","LOCAL","PROFISSIONAL"
"ROXYMAR VALENTINA MARIN RODRIGUEZ","703102826673260","08192106250",,"2019-01-10","RONEXI ANDREINA RODRIGUEZ CASTILLO","294436","2019-09-12","2019-12","13",,,,,,,,,,
"ADRYAN JESSE DA SILVA NASCIMENTO","898004168664041",,,"2013-08-05","PAULA ALICE NASCIMENTO","272657","2019-02-06","2019-12","13",,,,,,,,,,
"LUIS GUSTAVO DE SOUZA BRITO","898004895382909",,,"2015-11-28","DANIELE DE SOUSA ANGELO","272871","2019-02-20","2019-12","13",,,,,,,,,,
"HEITOR ANASTACIO BASTOS DOURADO","898005141882472",,,"2016-09-17","RABECA ANASTARCIA DA SILVA BASTOS","283452","2019-08-23","2019-12","13",,,,,,,,,,
"SARA ANAIS GUZMAN","898005902089206","70731159209",,"2013-02-04","ANGELICA GUZMAN DE FERREIRA","295017","2019-10-25","2019-12","13",,,,,,,,,,
"DANIEL EDUARDO FAJARDO GRANADO","898005908304893",,,"2019-02-23","ISABELIA ISABEL GRANDO RONDON","295120","2019-09-24","2019-12","13",,,,,,,,,,
"THOMAS LUCAS DA SILVA","898005910194692",,,"2019-03-22","ESTER LUCAS DA SILVA","303218","2019-08-13","2019-12","13",,,,,,,,,,
"NOAH LAIAN VELOSO LEAL","702909550203274","08288754210",,"2019-04-15","LAURA MARIA VELOSO LEAL ANDRADE","303419","2019-09-16","2019-12","13",,,,,,,,,,
"KEMILY KANANDA BARROS OLIVEIRA","898004948577644",,,"2015-02-08","CLEANE DA SILVA OLIVEIRA","284182","2019-10-29","2019-12","13",,,,"8.45",,,,,,
"BRIANYI VICTORIA FREITES VIDAL","898005898392671",,,"2013-02-22","YUONFRANNYS MARIA VIDAL BELO","284225","2019-10-29","2019-12","13",,,,"14",,,,,,
"BRIANYI VICTORIA FREITES VIDAL","898005898392671",,,"2013-02-22","YUONFRANNYS MARIA VIDAL BELO","284225","2019-10-24","2019-12","13",,,,"14.6",,,,,,
"KIARA YHORANA SENA SOUSA","707103818647020","05452670211",,"2016-06-04","GISSILEIA SENA FERREIRA","295384","2019-11-04","2019-12","13",,,,,,,,,,
"YOHANNA GABRIELY BEZERRA SILVA","700802404320685","07507683206",,"2018-07-30","FABIANA ARAUJO DA SILVA","307779","2019-10-24","2019-12","13",,,,"57","1.55",,,,,
"YOHANNA GABRIELY BEZERRA SILVA","700802404320685","07507683206",,"2018-07-30","FABIANA ARAUJO DA SILVA","307779","2019-12-04","2019-12","13",,,,,,,,,,
"YOHANNA GABRIELY BEZERRA SILVA","700802404320685","07507683206",,"2018-07-30","FABIANA ARAUJO DA SILVA","307779","2019-10-01","2019-12","13",,,,"56","1.48",,,,,
"STHEFANNY VICTORIA OLIVEIRA","898005915660497","08445765221",,"2019-04-28","PAULEANE OLIVEIRA PANTOJA DA SILVA","308228","2019-08-12","2019-12","13",,,,"90.4",,,,,,
"ROSANGELA NAZARETH SUAREZ SALAZAR","708009815994220","08267411267",,"2019-04-05","ROSAURA ILDIXIDYS SALAZAR ROBLES","308230","2019-06-26","2019-12","13",,,,"63.7","1.61",,,,,
"MATEO JOUSEF MOTA SILVA","708603127250090","70785725210",,"2018-06-01","JORGELIS DE JESUS SILVA OCHOA","309330","2019-08-23","2019-12","13",,,,,,,,,,
"MATEO JOUSEF MOTA SILVA","708603127250090","70785725210",,"2018-06-01","JORGELIS DE JESUS SILVA OCHOA","309330","2019-09-09","2019-12","13",,,,"60","1.6",,,,,
"JAVIER ARVEIRO CORREA DISTURDEN","898005902821977",,,"2016-12-06","ARVELIZ JOSEFINA DISTURDEN PEREZ","277102","2019-02-18","2019-12","13",,,,,,,,,,
"YONDER JOSE SALAZAR FIGUEREDO","708506346975175","70660771217",,"2016-04-04","YORGELIS ALEJANDRINA FIGUEREDO RUIZ","276664","2019-02-15","2019-12","13",,,,,,,,,,
"CARLA EDUARDA CAMPOS DA SILVA","707400061372178",,,"2013-04-14","ELIETE LEITE CAMPOS","277524","2019-02-18","2019-12","13",,,,,,,,,,
"JANGELVIS ALEXANDER CONTASTI PEREZ","898005910847343",,,"2014-10-01","NORELIS JACKSARIEL PEREZ SALAZAR","309681","2019-05-28","2019-12","13",,,,,,,,,,
"JANGELVIS ALEXANDER CONTASTI PEREZ","898005910847343",,,"2014-10-01","NORELIS JACKSARIEL PEREZ SALAZAR","309681","2019-11-04","2019-12","13",,,,"60","1.75",,,,,
"WILLIAM GABRIEL SOUZA DA COSTA","701806249985471","08166139235",,"2019-03-12","CENIRA COSTA DE SOUZA","309795","2019-12-04","2019-12","13",,,,,,,,,,
"ELOAH SOFHYA DE LIMA AGUIAR","706007823246248","08246109200",,"2019-03-23","NATHANNY DE ARAUJO AGUIAR","310206","2019-10-21","2019-12","13",,,,"77.4",,,,,,
"ROSSENERY HACNAE VELASQUEZ LAREZ","898005861539032",,,"2018-01-23","CARMEN CECILIA LAREZ CURAPA","278905","2019-02-28","2019-12","13",,,,"49.4","1.67",,,,,
"ALEXANDER DAVID ZARARIAS AZOCAR","898005898296311",,,"2016-10-08","ALISMAR RACEPT AZOCAR","277827","2019-02-19","2019-12","13",,,,"32.8","1.29",,,,,
"ISAILY ELIZABETH BRAVO ARIAS","700205918873530",,,"2014-01-18","YOLBIN JESUS BRAVO","277882","2019-02-19","2019-12","13",,,,,,,,,,
"CHARLES RICKY DE LMEIDA FREDERICO","898005876254438","07374581270",,"2018-06-17","RAQUEL SEMAIAS SARAIVA DE ALMEIDA","298560","2019-06-25","2019-12","13",,,,"6.6","0.61",,,,,
"SOPHIA ISABELA VALOR CHAVEZ","898005132966154",,,"2014-06-27","MARIA ANGELICA CHAVEZ CASTILLO","299182","2019-05-31","2019-12","13",,,,,,,,,,
"SOPHIA ISABELA VALOR CHAVEZ","898005132966154",,,"2014-06-27","MARIA ANGELICA CHAVEZ CASTILLO","299182","2019-04-24","2019-12","13",,,,,,,,,,
"DHANA ISABELLA YEPEZ TOVAR","898005907979749","08080494290",,"2019-02-11","DANIA VALENTINA TOVAR LOPEZ","299718","2019-06-12","2019-12","13",,,,,,,,,,
"DHANA ISABELLA YEPEZ TOVAR","898005907979749","08080494290",,"2019-02-11","DANIA VALENTINA TOVAR LOPEZ","299718","2019-04-25","2019-12","13",,,,,,,,,,
"EMILLY VITORIA SALES VIEIRA","898004880428703",,,"2015-08-09","ERICA FERNANDA BARROS SALES","280394","2019-07-04","2019-12","13",,,,"14.2","0.92",,,,,
"EMILLY VITORIA SALES VIEIRA","898004880428703",,,"2015-08-09","ERICA FERNANDA BARROS SALES","280394","2019-11-04","2019-12","13",,,,,,,,,,
"EMILLY VITORIA SALES VIEIRA","898004880428703",,,"2015-08-09","ERICA FERNANDA BARROS SALES","280394","2019-10-14","2019-12","13",,,,,,,,,,
"ELOA CRISTINA EMANUELLY DE CASTRO MAGALHAES","706004319552141",,,"2019-01-11","RAQUEL DA SILVA CASTRO","278506","2019-02-20","2019-12","13",,,,,,,,,,
"GUSTAVO ENMANUEL LISTA ROJAS","700009112876504","08263169216",,"2019-04-05","EUMARIS YULIETH ROJAS","310521","2019-05-30","2019-12","13",,,,,,,,,,
"CRISTINA CAMILLA MUNOZ FLORES","898005899754003",,,"2014-10-24","LELSY MUNOZ","278965","2019-02-22","2019-12","13",,,,"17.8","1.05",,,,,
"CRISTINA CAMILLA MUNOZ FLORES","898005899754003",,,"2014-10-24","LELSY MUNOZ","278965","2019-04-12","2019-12","13",,,,,,,,,,
"JOAO ARTHUR NASCIMENTO CARVALHO","898005902568252",,,"2018-11-15","SEM INFORMACAO","279003","2019-09-30","2019-12","13",,,,"8.59","0.71",,,,,
"CECILIA CARDOSO","898004530175954",,,"2014-01-02","JAKELINE SUZE DA SILVA BARBOSA","279941","2019-02-25","2019-12","13",,,,,,,,,,
"GUSTAVO MIGUEL COELHO NUNES","706705545918911","08239608205",,"2019-03-26","SAMINNY COELHO DE SOUZA CRUZ","301715","2019-11-04","2019-12","13",,,,"52.1",,,,,,
"HERISMAR VALENTINA JIMENEZ SALAZAR","700305963845639","70777717255",,"2016-03-14","ROXIMAR DEL CARMEN SALAZAR VIDAL","301950","2019-05-20","2019-12","13",,,,,,,,,,
"HEITOR RAPOSO DE SOUZA CABRAL","700209453155228","05980206248",,"2017-02-01","ELAINE CRISTINA RAPOSO DE SEIXAS","302205","2019-05-03","2019-12","13",,,,,,,,,,
"PEDRO JOSE VELIZ FLORES","700809922237889","70748140247",,"2015-02-06","RAIZA JOSEFINA FLORES","302217","2019-11-04","2019-12","13",,,,,,,,,,
"DAVI LUCCA VIEIRA GUIMARAES","700800434416980","07247967200",,"2016-09-07","JAINE VIEIRA DE SOUZA","286897","2019-03-19","2019-12","13",,,,"113","1.85",,,,,
"TOMAS ENRIQUE ROMERO","898005904058804",,,"2014-04-25","ENEIDE J ROMERO","286914","2019-03-19","2019-12","13",,,,,,,,,,
"YUDERNYS ISABELA MENDOZA ARCILA","898005904967502",,,"2016-07-16","ADELFIT YUSBELI ARCILA HERNANDEZ","280220","2019-07-15","2019-12","13",,,,,,,,,,
"RN KAILA CRISTINA SILVA ALMEIDA","898005905132455",,,"2018-11-08","KAILA CRISTINA SILVA ALMEIDA","281017","2019-03-12","2019-12","13",,,,,,,,,,
"ANTHONY JESUS ROBERTS","898005908149618",,,"2013-11-11","CARMEN GABRIELA ROBERTS TAMOY","297210","2019-05-27","2019-12","13",,,,,,,,,,
"ANTHONY JESUS ROBERTS","898005908149618",,,"2013-11-11","CARMEN GABRIELA ROBERTS TAMOY","297210","2019-04-17","2019-12","13",,,,,,,,,,
"ANTHONY JESUS ROBERTS","898005908149618",,,"2013-11-11","CARMEN GABRIELA ROBERTS TAMOY","297210","2019-05-23","2019-12","13",,,,,,,,,,
"ANTHONY JESUS ROBERTS","898005908149618",,,"2013-11-11","CARMEN GABRIELA ROBERTS TAMOY","297210","2019-10-30","2019-12","13",,,,,,,,,,
"DHANILO  LORENZO DA COSTA NASCIMENTO","898005908713092",,,"2019-02-25","BRENDA CRISTIANNE SILVA DA COSTA","297295","2019-05-21","2019-12","13",,,,,,,,,,
"DHANILO  LORENZO DA COSTA NASCIMENTO","898005908713092",,,"2019-02-25","BRENDA CRISTIANNE SILVA DA COSTA","297295","2019-08-07","2019-12","13",,,,,,,,,,
"MILAN DANIEL HERNANDEZ GARCIA","898005911801673","08166266261",,"2019-03-10","YOHANDRI DEL VALLE HERNANDEZ GARCIA","311072","2019-05-31","2019-12","13",,,,,,,,,,
"MARIA ALEJANDRA PEREZ UBAC","898005909836333",,,"2013-05-16","MARIA EUGENIA UBAC URBANO","311075","2019-05-31","2019-12","13",,,,,,,,,,
"MARIA ALEJANDRA PEREZ UBAC","898005909836333",,,"2013-05-16","MARIA EUGENIA UBAC URBANO","311075","2019-12-02","2019-12","13",,,,,,,,,,
"LIAM EMMANUEL RODRIGUEZ MARTINEZ","898005904926598",,,"2019-01-29","JEHILYS MARIA RODRUGUEZ MARTINEZ","311093","2019-05-31","2019-12","13",,,,,,,,,,
"NICOLAS NEVES FREIRE","704006335205960",,,"2015-03-31","ANE NEVES FREIRE","287430","2019-03-20","2019-12","13",,,,"26",,,,,,
"NICOLAS NEVES FREIRE","704006335205960",,,"2015-03-31","ANE NEVES FREIRE","287430","2019-04-24","2019-12","13",,,,,,,,,,
"NICOLAS NEVES FREIRE","704006335205960",,,"2015-03-31","ANE NEVES FREIRE","287430","2019-05-09","2019-12","13",,,,,,,,,,
"CARLOS EMMANUEL RENDON MEDINA","898005901222964",,,"2017-04-08","LEIDIMAR CAROLINA MEDINA GONZALEZ","287457","2019-03-20","2019-12","13",,,,,,,,,,
"CARLYS NYCOLE VILLAHERMOSA ALFONZO","702607795533146",,,"2019-01-31","CLEIRYS YANIREDT ALFONZO NUNEZ","281975","2019-10-22","2019-12","13",,,,"55.2","1.46",,,,,
"JOAO MIGUEL FERREIRA MARTINS","704207758736489",,,"2018-12-12","LUZINETE PEREIRA","282030","2019-10-17","2019-12","13",,,,,,,,,,
"GILBERTO JOSE SOTELDO VANECA","898005905377695",,,"2013-08-17","NOME INCOMPLETO","282199","2019-03-01","2019-12","13",,,,"46.5",,,,,,
"YANNI PATRICIO MIRANDA LAGO DOS SANTOS","708404226159167","08141934201",,"2019-03-03","VIVIANE PATRICIO DA SILVA","297678","2019-06-06","2019-12","13",,,,,,,,,,
"GLENDA COUTINHO ROCHA DE SOUZA CRUZ","898004113701891","05778175230",,"2013-03-14","AMANDA COUTINHO ROCHA","311463","2019-06-03","2019-12","13",,,,"40.4","1.52",,,,,
"RODRIGO SANUMA","898005192571067",,,"2013-12-24","WANITA SANUMA","288796","2019-03-25","2019-12","13",,,,,,,,,,
"JOSE WHANGELO FERREIRA DA SILVA","706202548846468",,,"2015-02-01","HEMILIA NASCIMENTO DA SILVA","289668","2019-08-26","2019-12","13",,,,"30.3",,,,,,
"ANALIZ VALENTINA DE BRAZ E BRAGA","704102766859280",,,"2019-01-07","SELMA SOUSA BRAZ","289688","2019-12-02","2019-12","13",,,,,,,,,,
"JOAO HEITOR DIAS SILVA","700001924256309",,,"2019-02-01","ANA CRISTINA DE PINHO DIAS","282796","2019-03-07","2019-12","13",,,,,,,,,,
"YASMIN DE FREITAS MOREIRA","707807606418912","05537596202",,"2014-10-28","MAISA DE FREITAS VIEIRA","298184","2019-04-22","2019-12","13",,,,,,,,,,
"MADISSON ZAID AMOS SEGURA GUZMAN","898005897302334","07631245240",,"2018-10-23","KARINA KARELVIS GUZMAN ABAD","298531","2019-09-02","2019-12","13",,,,,,,,,,
"DENNIEL EMMANUEL MAURERA MATA","898005910728336","08304434288",,"2019-04-22","NATASHA NICOOL MAURERA MATA","311916","2019-12-05","2019-12","13",,,,"53.7",,,,,,
"ANGEL DAVID ALEMAN ARTIGAS","707805612798711","70747556210",,"2017-10-03","SCARLET DEL VALLE ARTIGAS SALAZAR","312151","2019-06-04","2019-12","13",,,,,,,,,,
"DYLAN ALESSANDRO MONTANO CALZADILLA","898005898679857",,,"2018-10-07","NERVIS COROMOTO CALZADILLA","312403","2019-06-24","2019-12","13",,,,,,,,,,
"MARIA SOPHIA DA SILVA RODRIGUES","898005907050324",,,"2019-01-13","CLEIDE DA SILVA GONCALVES","290469","2019-10-16","2019-12","13",,,,,,,,,,
"ENYERBER GABRIEL LOPEZ JIMENEZ","700203924482325",,,"2013-04-28","ENYIMAR MARGARITA JIMENEZ SERRANO","283431","2019-11-06","2019-12","13",,,,"68.3","1.63",,,,,
"JAAZANIAS VALENTINA FIGUERA GONZALEZ","708408291479263","70750183292",,"2016-05-20","BARBARA NOHEMI GONZALEZ MOLINARO","311482","2019-06-03","2019-12","13",,,,,,,,,,
"EMANUELE VALENTINY LIMA SANTIAGO","701407663886134","07361393209",,"2018-04-24","LAURA THAINA SOARES SANTIAGO","312507","2019-10-25","2019-12","13",,,,,,,,,,
"KAUA HEITOR DOS SANTOS SILVA","898004192668159",,,"2014-04-21","TERCILEIDE SILVA DOS SANTOS","291268","2019-11-27","2019-12","13",,,,,,,,,,
"EMISAEL MANUEL CEDENO FARIAS","898005909878109",,,"2015-02-21","EMILITZA ALEJANDRA FARIAS BELMONTE","301390","2019-10-07","2019-12","13",,,,"8.3","0.68",,,,,
"EMISAEL MANUEL CEDENO FARIAS","898005909878109",,,"2015-02-21","EMILITZA ALEJANDRA FARIAS BELMONTE","301390","2019-12-02","2019-12","13",,,,"10","0.72",,,,,
"JUAN BATISTA MONTOYA","898005884414783",,,"2014-01-25","YENIFER ABIGAIL MONTOYA ACOSTA","292188","2019-06-03","2019-12","13",,,,,,,,,,
"ALLANA SOPHIA DA SILVA DOS REIS","709805090454192",,,"2019-03-05","NAYARA JHENEFE DA SILVA VERAS","292556","2019-10-21","2019-12","13",,,,"60","1.6",,,,,
"ALLANA SOPHIA DA SILVA DOS REIS","709805090454192",,,"2019-03-05","NAYARA JHENEFE DA SILVA VERAS","292556","2019-10-02","2019-12","13",,,,"66",,,,,,
"ALLANA SOPHIA DA SILVA DOS REIS","709805090454192",,,"2019-03-05","NAYARA JHENEFE DA SILVA VERAS","292556","2019-10-29","2019-12","13",,,,"58",,,,,,
"SAMYRA MADALLENA RODRIGUES","898004069427505",,,"2013-07-03","MARCIA RODRIGUES DOS SANTOS","284986","2019-03-18","2019-12","13",,,,,,,,,,
"SAMYRA MADALLENA RODRIGUES","898004069427505",,,"2013-07-03","MARCIA RODRIGUES DOS SANTOS","284986","2019-07-15","2019-12","13",,,,,,,,,,
"SAMYRA MADALLENA RODRIGUES","898004069427505",,,"2013-07-03","MARCIA RODRIGUES DOS SANTOS","284986","2019-11-26","2019-12","13",,,,"75.9",,,,,,
"SOFIA VALENTINA PEREZ AGUILAR","898005900832572",,,"2018-12-11","JULENE JOSE AGUILAR YAGUAR","313315","2019-06-06","2019-12","13",,,,"68.3","1.75",,,,,
"ANA CELIA CARDOSO SILVA","898005800085309",,,"2014-11-26","FRANCINETE CARDOSO DE SOUSA","292990","2019-10-22","2019-12","13",,,,"51",,,,,,
"DANIEL SAMPAIO PEREIRA","706207055014664",,,"2017-12-21","ANA CAROLINA DE JESUS SAMPAIO","286380","2019-03-18","2019-12","13",,,,,,,,,,
"ARTHUR MIGUEL ALVES DE FREITAS MELO","898005879739807",,,"2018-06-02","DHEBORA COELHO DE SOUZA ALVES","287426","2019-03-20","2019-12","13",,,,,,,,,,
"WALISON JUNIOR PEREIRA DE SOUZA","898004031918404",,,"2013-04-10","DANIELE SILVA DE SOUZA","303442","2019-06-24","2019-12","13",,,,,,,,,,
"LEONARDO DAVI DE ANDRADE GUIMARAES","708504362543975","04587443280",,"2015-01-31","PIERA RANIERY DE ANDRADE GUIMARAES","313371","2019-06-07","2019-12","13",,,,"80","1.76",,,,,
"YOUSSEF LEONAN SALES GUIVARES","898004193252185",,,"2014-02-28","TAMARA PEREIRA GUIVARES","313542","2019-10-01","2019-12","13",,,,,,,,,,
"MARIA ELOYSI TEIXEIRA BLACHA","898004996394686",,,"2015-09-27","ALCIMARA TEIXEIRA ANASTACIO","293301","2019-05-22","2019-12","13",,,,,,,,,,
"MAIKOL OWEN DUERTO GALICIO","707606297373392","70706618270",,"2014-12-12","MILAGROS COROMOTO GALICIO RODRIGUEZ","290374","2019-03-28","2019-12","13",,,,,,,,,,
"HEITOR GONCALVES CURY","702408019558729","04418133216",,"2014-11-07","THAYANE GONCALVES BEZERRA","304118","2019-05-29","2019-12","13",,,,,,,,,,
"MARIA DE NAZARE DA SILVA AZEVEDO",,,,"2019-05-24","MARIA DE LOURDES DA SILVA","313673","2019-07-01","2019-12","13",,,,"14.9","1.01",,,,,
"CECILIA PIETRA ABREU DE VANCONCELOS","898005900728511",,,"2018-11-13","LETICIA ABREU DE LIMA","272660","2019-11-25","2019-12","13",,,,,,,,,,
"LIAM GHAZ LEZAMA FIGUEROA","898005903997939",,,"2019-01-30","NOME INCOMPLETO","278416","2019-02-20","2019-12","13",,,,,,,,,,
"DENISE ESTELA DOS SANTOS FIGUEIREDO","898005122808963",,,"2015-07-21","NOME INCOMPLETO","294672","2019-04-10","2019-12","13",,,,,,,,,,
"YORVEL MATHIAS VARGAS TORO","898005907727367",,,"2019-03-15","MARIA ANDREINA TORO VELASQUEZ","294677","2019-10-08","2019-12","13",,,,"91.6",,,,,,
"VALERY LUCIA AMUNDARAY PEREZ","898005909913133","70781308208",,"2016-11-03","JESICA VANESSA PEREZ RIOS","305986","2019-11-12","2019-12","13",,,,"6.56",,,,,,
"EMANUEL FRANCISCO DA SILVA DE JESUS","898005128019324","05545063277",,"2016-08-09","BARBARA DA SILVA CANTUARIO","306082","2019-09-06","2019-12","13",,,,,,,,,,
"AYSSA JHENNIFER LIMA SOUZA","705008259147950",,,"2015-06-15","ARIADNA DE SOUSA LIMA","306608","2019-11-04","2019-12","13",,,,,,,,,,
"YUSKEILY IZAMAR BENCOMO HERNANDEZ","898005910844557",,,"2013-04-08","OMAIRA CORTEZ","306889","2019-10-25","2019-12","13",,,,"74.3","1.64",,,,,
"ETHAN HARIEL BATISTA DA SILVA","700009126370306","08321252290",,"2019-04-29","RENATA GABRIELLA BARROS DA SILVA","307009","2019-05-20","2019-12","13",,,,,,,,,,
"ROSMEL ENRIQUE MARCANO ACOSTA","700603986664067","70753228262",,"2016-07-05","ROSIANNYS JOSEFINA ACOSTA POLL","307511","2019-06-07","2019-12","13",,,,,,,,,,
"YOLJEILIS SARAI RAMOS CERMENO","898005899043131",,,"2016-04-22","NEIDE CORREA LIRA","275243","2019-02-12","2019-12","13",,,,,,,,,,
"SOFIA ARIANNYS MOLINA DELGADO","898005904029146",,,"2015-04-17","JOSELIN ELIZABETH DELGADO TORRES","275511","2019-10-01","2019-12","13",,,,"74.2",,,,,,
"JEISERLENE A TOVAR CARNAJAL","700805450794689",,,"2016-11-21","JOSELINE DE LOS ANGELES CARJAL MORENO","275599","2019-02-13","2019-12","13",,,,,,,,,,
"ANA BEATRIZ FERNANDES LIMA","898005904083434",,,"2018-11-03","MARIA CLARA FERNANDES EVANGELISTA","275726","2019-07-24","2019-12","13",,,,"46.3","1.37",,,,,
"DENILSON YOHAN TRINDADE SILVA","705008287532154",,,"2019-01-28","YAMAYRA YULLE TRINDADE LIRA","276220","2019-02-18","2019-12","13",,,,,,,,,,
"WILMER JOSE CEDENO VELASQUEZ","898005842595631",,,"2015-09-18","MAYERLIN DEL CARMEN","295526","2019-04-12","2019-12","13",,,,,,,,,,
"VANESSA CHARLOTTE HERNANDEZ ORDOSGOITTI","898005903177303",,,"2014-03-25","YOSELIN JOSE ORDOSGOITTI CONDE","277548","2019-04-17","2019-12","13",,,,,,,,,,
"VANESSA CHARLOTTE HERNANDEZ ORDOSGOITTI","898005903177303",,,"2014-03-25","YOSELIN JOSE ORDOSGOITTI CONDE","277548","2019-10-10","2019-12","13",,,,,,,,,,
"GABRIEL BARBOZA DA COSTA MARIANO","704105038415950",,,"2014-11-13","JULIANE BARBOZA DA COSTA","279703","2019-02-25","2019-12","13",,,,,,,,,,
"VICTORIA VALENTINA BENAVIDES CARDOZO","700508507493351","70759317259",,"2014-08-21","MARIA CHINQUINQUIRA CARDOZO BRITO","279877","2019-03-08","2019-12","13",,,,,,,,,,
"RN DE NOELI PEREIRA CARDOSO","898005897186768",,,"2018-10-21","A MESMA","279937","2019-06-03","2019-12","13",,,,,,,,,,
"RN DE NOELI PEREIRA CARDOSO","898005897186768",,,"2018-10-21","A MESMA","279937","2019-02-25","2019-12","13",,,,,,,,,,
"FELIX DE JESUS TRUYOL RON","898005865682123",,,"2016-03-10","NOME INCOMPLETO","279985","2019-02-25","2019-12","13",,,,"74",,,,,,
"DAYMAR ARANTZA HENRIQUE AZOCAR","898005903517899",,,"2017-01-26","DALIXIS MARIA AZOCAR RODULFO","281802","2019-03-20","2019-12","13",,,,"80.8","1.63",,,,,
"DAYMAR ARANTZA HENRIQUE AZOCAR","898005903517899",,,"2017-01-26","DALIXIS MARIA AZOCAR RODULFO","281802","2019-02-28","2019-12","13",,,,"79.7","1.62",,,,,
"MANNUEL LUCAS ALVES PAIXAO","898005906030435",,,"2019-02-06","ANA KAROLINA ALVES MELO","285279","2019-06-03","2019-12","13",,,,,,,,,,
"MANNUEL LUCAS ALVES PAIXAO","898005906030435",,,"2019-02-06","ANA KAROLINA ALVES MELO","285279","2019-10-03","2019-12","13",,,,"74",,,,,,
"GUSTAVO FERNANDES BRASHE","898005907351189",,,"2019-03-11","JENNIFER SUELLEN SOUZA FERNANDES","291192","2019-04-01","2019-12","13",,,,,,,,,,
"JESUS DANIEL SOLIS BONALDE","704303550938491",,,"2019-03-04","MIURICA JOSEFINA BONALDE SOTILLO","293409","2019-04-08","2019-12","13",,,,"58","1.55",,,,,
"LAURA FERNANDA FIGUEIRA DOS SANTOS","898004538289517",,,"2014-09-13","SEM INFORMACAO","294409","2019-11-18","2019-12","13",,,,"90.5","1.6",,,,,
"ABRAHAM JOSUE BRUCES LOPEZ","702609774729248","70750088206",,"2015-09-03","MARLENIS JOSEFINA LOPEZ PEREZ","295567","2019-04-12","2019-12","13",,,,,,,,,,
"SARA LAVINE DA SILVA GOMES","898005908473288","08204711271",,"2019-02-28","GIZELLE DA SILVA GOMES","295738","2019-08-16","2019-12","13",,,,"11.2","0.84",,,,,
"ANA LUISA NASCIMENTO LEITAO","701807217903276","07875919207",,"2018-12-30","JULIANA LEITE DO NASCIMENTO","296456","2019-04-18","2019-12","13",,,,,,,,,,
"EDINALDO FERREIRA DA COSTA JUNIOR","898005908893341",,,"2019-03-25","LURELYS COROMOTO GONZALEZ","297325","2019-06-26","2019-12","13",,,,,,,,,,
"KALEB ALVES PATROCINIO","898004146929115",,,"2013-12-21","MARIA DA CONCEICAO PATROCINIO DA CRUZ","295963","2019-04-15","2019-12","13",,,,,,,,,,
"SCARLETTY MATOS DE LIMA","708208147505947","07348097278",,"2018-06-19","ELKY LUANA MATOS DA CONCEICAO","296074","2019-04-15","2019-12","13",,,,,,,,,,
"SCARLETTY MATOS DE LIMA","708208147505947","07348097278",,"2018-06-19","ELKY LUANA MATOS DA CONCEICAO","296074","2019-11-14","2019-12","13",,,,,,,,,,
"SCARLETTY MATOS DE LIMA","708208147505947","07348097278",,"2018-06-19","ELKY LUANA MATOS DA CONCEICAO","296074","2019-10-03","2019-12","13",,,,,,,,,,
"REBEKA MANUELA FERREIRA RIBEIRO","898005189415378",,,"2017-01-13","DDARA DE CARVALHO FERREIRA","273365","2019-02-07","2019-12","13",,,,,,,,,,
"REBEKA MANUELA FERREIRA RIBEIRO","898005189415378",,,"2017-01-13","DDARA DE CARVALHO FERREIRA","273365","2019-05-21","2019-12","13",,,,,,,,,,
"REBEKA MANUELA FERREIRA RIBEIRO","898005189415378",,,"2017-01-13","DDARA DE CARVALHO FERREIRA","273365","2019-03-07","2019-12","13",,,,,,,,,,
"LUIZ FELIPE LUCENA ARANTES CAMPOS","708901764695811","05233964228",,"2014-11-02","KHALLIDA LUCENA DE BARROS","298679","2019-08-12","2019-12","13",,,,,,,,,,
"LUIZ FELIPE LUCENA ARANTES CAMPOS","708901764695811","05233964228",,"2014-11-02","KHALLIDA LUCENA DE BARROS","298679","2019-07-17","2019-12","13",,,,,,,,,,
"LUIZ FELIPE LUCENA ARANTES CAMPOS","708901764695811","05233964228",,"2014-11-02","KHALLIDA LUCENA DE BARROS","298679","2019-04-23","2019-12","13",,,,,,,,,,
"LUIZ FELIPE LUCENA ARANTES CAMPOS","708901764695811","05233964228",,"2014-11-02","KHALLIDA LUCENA DE BARROS","298679","2019-04-23","2019-12","13",,,,,,,,,,
"LUIZ FELIPE LUCENA ARANTES CAMPOS","708901764695811","05233964228",,"2014-11-02","KHALLIDA LUCENA DE BARROS","298679","2019-09-09","2019-12","13",,,,,,,,,,
"MARIA EDUARDA LUCENA ARANTES CAMPOS","708901716166014","05233961202",,"2013-01-18","KHALLIDA LUCENA DE BARROS","298685","2019-04-23","2019-12","13",,,,,,,,,,
"LARA VALENTINA RODRIGUES DE SOUZA","708004383455522",,,"2018-02-24","FLAVIANE DA CONCEICAO RODRIGUES","299179","2019-04-24","2019-12","13",,,,"58","1.58",,,,,
"JULIA BEATRIZ GOMES DEBASTIANI","706304721858176","08116941275",,"2019-02-21","TATHIANNY GOMES DOS SANTOS","297429","2019-09-23","2019-12","13",,,,,,,,,,
