"NOME","CNS","CPF","PIS","DATA_NASCIMENTO","NOME_MAE","ID_ORIGEM","DATA_EVENTO","COMPETENCIA","ID_EVENTO_ORIGEM","STATUS","DATA_INATIVACAO","GESTACAO","PESO","ALTURA","DPP","DUM","SEMANA_GESTACAO","UBS","PROFISSIONAL"
"BRENDA CRISTINA PEREIRA FRANCO","702904509344271",,,"1993-01-07","IZABEL CRISTINA PEREIRA","285092","2019-05-16","2019-12","1","ATIVO",,,,,"2019-08-22","2018-11-15",,"UNIDADE BASICA DE SAUDE HELIO MACEDO",
"FREIMAR MICHELL ORTA ALCALA","705807483831233",,,"1998-03-04","NOME INCOMPLETO","285095","2019-03-25","2019-12","1","ATIVO",,,,,"2019-11-19","2019-02-12",,"UNIDADE BASICA DE SAUDE LUPERCIO LIMA FERREIRA",
"FREIMAR MICHELL ORTA ALCALA","705807483831233",,,"1998-03-04","NOME INCOMPLETO","285095","2019-05-27","2019-12","1","ATIVO",,,,,"2019-11-19","2019-02-12",,"UNIDADE BASICA DE SAUDE LUPERCIO LIMA FERREIRA",
"KERLIS MARIANNIS CHINA CHINA","706005807255546",,,"2000-03-02","JULIA ROMONA CHINA","257733","2018-12-11","2019-12","1","ATIVO",,,,,"2019-02-16","2018-05-09",,"UNIDADE BASICA DE SAUDE EDNA BEZERRA DINIZ",
"YULEIDI MAYERLIN GUERRERO RAMOS","702809697643362",,,"1994-04-14","ANTONIA GUERRERO","257748","2019-07-16","2019-12","1","ATIVO",,,,,"2019-08-03","2018-10-27",,"UNIDADE BASICA DE SAUDE 31 DE MARCO",
"LILIANA ESTHER CORREA FIGUERA","701201013193815",,,"1991-10-14","ALIS FIGUERA","257772","2019-05-14","2019-12","1","ATIVO",,,,,"2019-05-13","2018-08-06",,"UNIDADE BASICA DE SAUDE ARMINDA GOMES",
"LILIANA ESTHER CORREA FIGUERA","701201013193815",,,"1991-10-14","ALIS FIGUERA","257772","2018-12-18","2019-12","1","ATIVO",,,,,"2019-05-13","2018-08-06",,"UNIDADE BASICA DE SAUDE ARMINDA GOMES",
"BIANCA ALVES DE OLIVEIRA","708908795462211","06702402228","21241091961","2001-10-12","VALMIRENE ALVES PEREIRA","257799","2019-09-06","2019-12","1","ATIVO",,,,,"2020-04-02","2019-06-25",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"KARENNYS DEL VALLE GONZALEZ PEREIRA","898005897891356",,,"1993-06-05","NOME INCOMPLETO","257801","2019-01-28","2019-12","1","ATIVO",,,,,"2019-03-04","2018-05-28",,"UNIDADE BASICA DE SAUDE PROF MARIANO DE ANDRADE",
"EVIANNY YASLEE BERMUDEZ GARCIA","898005903643622",,,"1995-03-04","JASMIRA DEL CARMEN","281691","2019-02-22","2019-12","1","INATIVO",,,,,"2019-05-08","2018-08-01",,"UNIDADE BASICA DE SAUDE ASA BRANCA",
"RAQUEL LETICIA EDUARDO OLIVEIRA MAGALHAES","705005428757952",,,"1999-08-09","CORINA EDUARDA DE OLIVEIRA","281695","2019-08-14","2019-12","1","ATIVO",,,,,"2020-03-01","2019-05-25",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"LUISANA NORIELIS CASTRO PEREZ","704600727375530",,,"1993-08-29","MARIA PASTORA PEREZ","281704","2019-02-22","2019-12","1","ATIVO",,,,,"2019-10-12","2019-01-05",,"UNIDADE BASICA DE SAUDE LUPERCIO LIMA FERREIRA",
"LUISANA NORIELIS CASTRO PEREZ","704600727375530",,,"1993-08-29","MARIA PASTORA PEREZ","281704","2019-05-27","2019-12","1","ATIVO",,,,,"2019-10-12","2019-01-05",,"UNIDADE BASICA DE SAUDE LUPERCIO LIMA FERREIRA",
"INARAISA GONZALEZ MATA","898005877208502",,,"1999-09-29","OLIMPIA DE MATA","281715","2019-05-27","2019-12","1","ATIVO",,,,,"2019-08-03","2018-10-27",,"UNIDADE BASICA DE SAUDE 13 DE SETEMBRO",
"ANGELICA DEL VALLE BARRETO GONZALEZ","706106093252860","70745828248",,"1997-11-29","ANA VICTORIA GONZALEZ GONZALEZ","281731","2019-03-19","2019-12","1","ATIVO",,,,,"2019-09-22","2018-12-15",,"UNIDADE BASICA DE SAUDE TANCREDO NEVES",
"ANGELICA DEL VALLE BARRETO GONZALEZ","706106093252860","70745828248",,"1997-11-29","ANA VICTORIA GONZALEZ GONZALEZ","281731","2019-07-24","2019-12","1","ATIVO",,,,,"2019-09-22","2018-12-15",,"UNIDADE BASICA DE SAUDE SANTA TEREZA",
"KAROLINE SOUSA LEAO","700006245719105","91825040249",,"1988-05-26","ELIZABETH SOUSA LEAO","276271","2019-05-10","2019-12","1","ATIVO",,,,,"2019-09-29","2018-12-22",,"UNIDADE BASICA DE SAUDE PRICUMA",
"KAROLINE SOUSA LEAO","700006245719105","91825040249",,"1988-05-26","ELIZABETH SOUSA LEAO","276271","2019-03-21","2019-12","1","ATIVO",,,,,"2019-09-29","2018-12-22",,"UNIDADE BASICA DE SAUDE PRICUMA",
"GRISEL NOEMI GONZALEZ ISTURIZ","704805592198744",,,"1981-12-22","MAIGUALIDA ESTHER TURIS GONZALEZ","287021","2019-03-01","2019-12","1","ATIVO",,,,,"2019-04-27","2018-07-20",,"UNIDADE BASICA DE SAUDE PRICUMA",
"GRISEL NOEMI GONZALEZ ISTURIZ","704805592198744",,,"1981-12-22","MAIGUALIDA ESTHER TURIS GONZALEZ","287021","2019-05-30","2019-12","1","ATIVO",,,,,"2019-04-27","2018-07-20",,"UNIDADE BASICA DE SAUDE PRICUMA",
"JOICELYN LENSI GABRIEL","708008842414425",,,"1993-01-25","NOME INCOMPLETO","278309","2019-12-04","2019-12","1","ATIVO",,,,,"2020-05-05","2019-07-29",,"UNIDADE BASICA DE SAUDE RAIAR DO SOL",
"MARIANA COROMOTO ALVAREZ VEGAS","898005904577356",,,"1989-03-23","CONSEPCION VEGAS MATAS","278333","2019-11-19","2019-12","1","ATIVO",,,,,"2020-03-01","2019-05-25",,"UNIDADE BASICA DE SAUDE PROF MARIANO DE ANDRADE",
"CHIRLES DA SILVA MARTINS","708305750316960","74213350215",,"1984-10-29","MARIA ANTONIA NASCIMENTO DA SILVA","278338","2019-08-07","2019-12","1","INATIVO",,,,,"2020-02-29","2019-05-24",,"UNIDADE BASICA DE SAUDE PROF MARIANO DE ANDRADE",
"EMILI ANDREINA CALDEIRA GUAREPE","898005864833411",,,"1997-04-14","CRISALDA JOSEFINA GUAREPE FARIAS","278354","2019-05-10","2019-12","1","ATIVO",,,,,"2019-05-12","2018-08-05",,"UNIDADE BASICA DE SAUDE CINTURAO VERDE",
"EMILI ANDREINA CALDEIRA GUAREPE","898005864833411",,,"1997-04-14","CRISALDA JOSEFINA GUAREPE FARIAS","278354","2019-02-08","2019-12","1","ATIVO",,,,,"2019-05-12","2018-08-05",,"UNIDADE BASICA DE SAUDE CINTURAO VERDE",
"RILERY RODRIGUES DOS SANTOS","700008091589705",,,"2002-08-05","MONICA BARROS RODRIGUES","278365","2019-03-12","2019-12","1","ATIVO",,,,,"2019-06-12","2018-09-05",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"RILERY RODRIGUES DOS SANTOS","700008091589705",,,"2002-08-05","MONICA BARROS RODRIGUES","278365","2019-05-31","2019-12","1","ATIVO",,,,,"2019-06-12","2018-09-05",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"GESSICA BEZERRA DO NASCIMENTO","705003693895959",,,"1995-09-07","OSMARINA BEZERRA DO NASCIMENTO","288466","2019-04-22","2019-12","1","ATIVO",,,,,"2019-10-02","2018-12-26",,"UNIDADE BASICA DE SAUDE OLENKA MACELLARO THOME VIEIRA",
"GESSICA BEZERRA DO NASCIMENTO","705003693895959",,,"1995-09-07","OSMARINA BEZERRA DO NASCIMENTO","288466","2019-07-16","2019-12","1","ATIVO",,,,,"2019-10-02","2018-12-26",,"UNIDADE BASICA DE SAUDE OLENKA MACELLARO THOME VIEIRA",
"DERLANDIA MAGALHAES DE SOUZA","702003839236283",,,"1986-12-04","CLOTIUDE MAGALHAES DE SOUZA","288469","2019-04-01","2019-12","1","ATIVO",,,,,"2019-10-21","2019-01-14",,"UNIDADE BASICA DE SAUDE HELIO MACEDO",
"DERLANDIA MAGALHAES DE SOUZA","702003839236283",,,"1986-12-04","CLOTIUDE MAGALHAES DE SOUZA","288469","2019-06-06","2019-12","1","ATIVO",,,,,"2019-10-21","2019-01-14",,"UNIDADE BASICA DE SAUDE HELIO MACEDO",
"SANCHEZ FRANCIS CAROLINA","898005898885783",,,"1997-07-22","ELIZABETH FECHA NASCIMENTO","288514","2019-10-02","2019-12","1","ATIVO",,,,,"2020-04-08","2019-07-01",,"UNIDADE BASICA DE SAUDE EQUATORIAL",
"YANETH MARITZA YDROGO MENDOZA","898005901738332","70739934210",,"1995-08-21","YALITZA JOSEFINA MENDOZA YDROGO","288543","2019-08-28","2019-12","1","INATIVO",,,,,"2019-10-18","2019-01-11",,"UNIDADE BASICA DE SAUDE TANCREDO NEVES",
"LAURA KARINA FLORES PENA","898005886824628",,,"1995-10-05","ELLUZ KARINA PENA DE FLORES","288546","2019-04-05","2019-12","1","ATIVO",,,,,"2019-08-22","2018-11-15",,"UNIDADE BASICA DE SAUDE PRICUMA",
"LAURA KARINA FLORES PENA","898005886824628",,,"1995-10-05","ELLUZ KARINA PENA DE FLORES","288546","2019-05-14","2019-12","1","ATIVO",,,,,"2019-08-22","2018-11-15",,"UNIDADE BASICA DE SAUDE PRICUMA",
"MILEIDYS DEL VALLE VASQUES CLAVO","707100890874620",,,"1999-01-06","BLANCA ELENA CLAVO GOTTA","279459","2019-07-25","2019-12","1","ATIVO",,,,,"2020-02-15","2019-05-08",,"UNIDADE BASICA DE SAUDE OLENKA MACELLARO THOME VIEIRA",
"ANDRESSA FERNANDA SOARES SILVA","706209580480968",,,"2002-02-17","ANDREIA SILVA SOARES","279492","2019-02-15","2019-12","1","ATIVO",,,,,"2019-08-27","2018-11-20",,"UNIDADE BASICA DE SAUDE ASA BRANCA",
"ANDRESSA FERNANDA SOARES SILVA","706209580480968",,,"2002-02-17","ANDREIA SILVA SOARES","279492","2019-08-05","2019-12","1","ATIVO",,,,,"2019-08-27","2018-11-20",,"UNIDADE BASICA DE SAUDE ASA BRANCA",
"REGILDA MARQUES DE SOUSA","707400062998070",,,"1981-11-07","RAIMUNDA MARQUES DE SOUSA","279527","2019-02-12","2019-12","1","ATIVO",,,,,"2019-10-09","2019-01-02",,"UNIDADE BASICA DE SAUDE DR. DIMITRI RAMOS GRANDEZ DE ARAUJO",
"KHEYTSSIANE DUARTE BATISTA","702408040947429",,,"2003-02-28","IVANETE DUARTE BATISTA","279532","2019-09-13","2019-12","1","ATIVO",,,,,"2019-10-22","2019-01-15",,"UNIDADE BASICA DE SAUDE ARMINDA GOMES",
"JESSICA RODRIGUES DO NASCIMENTO","707801600029919",,,"1997-10-09","VANDERLEIA RODRIGUES CARDOZO","278478","2019-02-11","2019-12","1","ATIVO",,,,,"2019-07-24","2018-10-17",,"UNIDADE BASICA DE SAUDE CINTURAO VERDE",
"ROSELYN LOURDES MENDEZ BELLORIN","898005904620847",,,"1992-09-28","LOURDES DEL VALLE BELLORIN GONZALEZ","278493","2019-02-12","2019-12","1","ATIVO",,,,,"2019-03-17","2018-06-10",,"UNIDADE BASICA DE SAUDE ASA BRANCA",
"DAIANE NATALI DA SILVA GOMES","898003285027705",,,"2004-02-15","ANA  BERNARDO DA SILVA","278516","2019-02-28","2019-12","1","ATIVO",,,,,"2019-03-07","2018-05-31",,"UNIDADE BASICA DE SAUDE DR. DIMITRI RAMOS GRANDEZ DE ARAUJO",
"FRANCINEIDE DANTAS MAGALHAES","704507358710013","82911959272",,"1982-09-27","FRANCISCA DANTAS SOARES","278522","2019-03-06","2019-12","1","ATIVO",,,,,"2019-09-25","2018-12-18",,"UNIDADE BASICA DE SAUDE BURITIS",
"FRANCINEIDE DANTAS MAGALHAES","704507358710013","82911959272",,"1982-09-27","FRANCISCA DANTAS SOARES","278522","2019-09-26","2019-12","1","ATIVO",,,,,"2019-09-25","2018-12-18",,"UNIDADE BASICA DE SAUDE BURITIS",
"BRAIMAR FABIOLA VERA ROMERO","702402008986222",,,"2002-05-18","MIRNA CAROLINA ROMERO RIVAS","278527","2019-02-19","2019-12","1","ATIVO",,,,,"2019-09-05","2018-11-28",,"UNIDADE BASICA DE SAUDE 13 DE SETEMBRO",
"ANDRESSA SANTOS DA ROCHA","898004871972048",,,"2000-07-21","ELINEUDA FIBTES FIRMINO SANTOS","278533","2019-05-14","2019-12","1","ATIVO",,,,,"2019-09-17","2018-12-10",,"UNIDADE BASICA DE SAUDE EDNA BEZERRA DINIZ",
"ANDRESSA SANTOS DA ROCHA","898004871972048",,,"2000-07-21","ELINEUDA FIBTES FIRMINO SANTOS","278533","2019-02-08","2019-12","1","ATIVO",,,,,"2019-09-17","2018-12-10",,"UNIDADE BASICA DE SAUDE EDNA BEZERRA DINIZ",
"RICHELLE BUENO RICHEL","703404150281500",,,"1994-07-18","ANTONIA DA CONCEICAO BUENO","278148","2019-02-07","2019-12","1","ATIVO",,,,,"2019-09-12","2018-12-05",,"UNIDADE BASICA DE SAUDE DR SILVIO LEITE",
"RICHELLE BUENO RICHEL","703404150281500",,,"1994-07-18","ANTONIA DA CONCEICAO BUENO","278148","2019-05-24","2019-12","1","ATIVO",,,,,"2019-09-12","2018-12-05",,"UNIDADE BASICA DE SAUDE DR SILVIO LEITE",
"SILVANE DA SILVA MACHADO","700401996784146",,,"1974-01-29","ROSICLEIA R DA SILVA","278177","2019-02-15","2019-12","1","ATIVO",,,,,"2019-10-14","2019-01-07",,"UNIDADE BASICA DE SAUDE CINTURAO VERDE",
"LUCIVANIA SILVA SANTOS","700009886530507","00967476259",,"1989-09-25","FRANCISCA DAS CHAGAS DA SILVA SANTOS","278200","2019-02-21","2019-12","1","ATIVO",,,,,"2019-09-24","2018-12-17",,"UNIDADE BASICA DE SAUDE DR. DALMO SILVA FEITOSA",
"LUCIVANIA SILVA SANTOS","700009886530507","00967476259",,"1989-09-25","FRANCISCA DAS CHAGAS DA SILVA SANTOS","278200","2019-06-17","2019-12","1","ATIVO",,,,,"2019-09-24","2018-12-17",,"UNIDADE BASICA DE SAUDE DR. DALMO SILVA FEITOSA",
"ERQUIANE DA SILVA WAI WAI","709206209269830",,,"2001-01-28","CELINA LUZIA DOS SANTOS SILVA","276750","2019-02-05","2019-12","1","ATIVO",,,,,"2019-03-08","2018-06-01",,"UNIDADE BASICA DE SAUDE EDNA BEZERRA DINIZ",
"IANKA PALHETA DA CUNHA","706403199550983",,,"1999-05-07","ELIZANGELA PALHETA MARINHO","276756","2019-07-31","2019-12","1","ATIVO",,,,,"2019-08-12","2018-11-05",,"UNIDADE BASICA DE SAUDE BURITIS",
"NATASHA LORRAYNNE DOS SANTOS","705002814294852",,,"1995-02-20","AUCICLEDE DOS SANTOS","280274","2019-06-18","2019-12","1","ATIVO",,,,,"2020-01-18","2019-04-11",,"UNIDADE BASICA DE SAUDE AYGARA MOTTA PEREIRA",
"MARCIA SABINA DE GODOI SILVA","705004491028457",,,"2004-09-30","SANDRA REGINA PALHETA DE GODOI","280343","2019-02-14","2019-12","1","ATIVO",,,,,"2019-09-15","2018-12-08",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"ROSALIE CESAR","700504125111154","71319461174",,"1980-09-01","MERCILIE DUPERA","276630","2019-02-12","2019-12","1","ATIVO",,,,,"2019-05-31","2018-08-24",,"UNIDADE BASICA DE SAUDE PRICUMA",
"DARLEANE ALVES SILVA","898003047847128",,,"1991-07-27","ANTONIA ALVES DA SILVA","276652","2019-02-11","2019-12","1","ATIVO",,,,,"2019-09-26","2018-12-19",,"UNIDADE BASICA DE SAUDE LUPERCIO LIMA FERREIRA",
"LUISANA DEL VALLE MORALES CENTENO","700109900495512",,,"1998-06-21","ANLLI YELITZA CENTENO","258570","2019-03-28","2019-12","1","ATIVO",,,,,"2019-04-04","2018-06-27",,"UNIDADE BASICA DE SAUDE DR. DALMO SILVA FEITOSA",
"KENNDRA VIANA HERNANDES","700505524795457",,,"1985-11-04","JOSIRA DA ROCHA VIANA","258604","2019-07-01","2019-12","1","ATIVO",,,,,"2020-02-13","2019-05-06",,"UNIDADE BASICA DE SAUDE EDNA BEZERRA DINIZ",
"MAYANA MARA HENTGES CABRAL","704107414843250","01023567261",,"1990-10-11","AGUIDA MARIA PEREIRA DA SILVA HENTGES","258607","2019-05-14","2019-12","1","ATIVO",,,,,"2019-06-14","2018-09-07",,"UNIDADE BASICA DE SAUDE 31 DE MARCO",
"MAYANA MARA HENTGES CABRAL","704107414843250","01023567261",,"1990-10-11","AGUIDA MARIA PEREIRA DA SILVA HENTGES","258607","2018-12-30","2019-12","1","ATIVO",,,,,"2019-06-14","2018-09-07",,"UNIDADE BASICA DE SAUDE 31 DE MARCO",
"FERNANDA THAIS BRANDAO CARVALHO","702602741946448",,,"1992-05-29","MARIZETE MALAQUIAS BRANDAO","258613","2019-02-12","2019-12","1","ATIVO",,,,,"2019-10-02","2018-12-26",,"UNIDADE BASICA DE SAUDE DR. DIMITRI RAMOS GRANDEZ DE ARAUJO",
"DAURICELIA SANTOS CARVALHO","704807528096946",,,"1979-05-15","VALDECI SANTAS CARVALHO","275401","2019-05-23","2019-12","1","ATIVO",,,,,"2020-01-22","2019-04-15",,"UNIDADE BASICA DE SAUDE OLENKA MACELLARO THOME VIEIRA",
"SHIRLEY CAROLINE BENJAMIN ALVES BEZERRA","898002993189664","11308422407",,"1997-06-20","RAQUEL SILVA BENJAMIN CONSTANTINO","275416","2019-02-01","2019-12","1","ATIVO",,,,,"2019-02-27","2018-05-20",,"UNIDADE BASICA DE SAUDE AYGARA MOTTA PEREIRA",
"NAYELI JOSEFINA GONZALEZ COLARES","898005904271028",,,"2001-10-29","NAQUELI JOSEFINA GONZALEZ COLARES","278887","2019-02-18","2019-12","1","ATIVO",,,,,"2019-06-06","2018-08-30",,"UNIDADE BASICA DE SAUDE ASA BRANCA",
"NAYELI JOSEFINA GONZALEZ COLARES","898005904271028",,,"2001-10-29","NAQUELI JOSEFINA GONZALEZ COLARES","278887","2019-07-05","2019-12","1","ATIVO",,,,,"2019-06-06","2018-08-30",,"UNIDADE BASICA DE SAUDE ASA BRANCA",
"SARAIS DEL VALLE CABRILES HERNANDEZ","702007344393280",,,"1997-09-25","ROSA ELENA HERNANDEZ","278925","2019-03-20","2019-12","1","ATIVO",,,,,"2019-10-01","2018-12-25",,"UNIDADE BASICA DE SAUDE 31 DE MARCO",
"ISADORA ALVES DOS SANTOS","701205009869811",,,"2003-09-27","ROSILDA ALVES DE AMORIM","278930","2019-03-12","2019-12","1","ATIVO",,,,,"2019-07-22","2018-10-15",,"UNIDADE BASICA DE SAUDE AYGARA MOTTA PEREIRA",
"ISADORA ALVES DOS SANTOS","701205009869811",,,"2003-09-27","ROSILDA ALVES DE AMORIM","278930","2019-05-17","2019-12","1","ATIVO",,,,,"2019-07-22","2018-10-15",,"UNIDADE BASICA DE SAUDE AYGARA MOTTA PEREIRA",
"PALOMA SILVA TELES","708807771992210",,,"1992-12-17","MARIA DO SOCORRO DA SILVA MELO","268369","2019-05-23","2019-12","1","ATIVO",,,,,"2019-07-30","2018-10-23",,"UNIDADE BASICA DE SAUDE LUPERCIO LIMA FERREIRA",
"FRANCINEY DA SILVA PINTO","704807516459747","71642110272",,"1977-01-07","ENEDINA MIGUEL DA SILVA","268428","2019-02-20","2019-12","1","ATIVO",,,,,"2019-08-03","2018-10-27",,"UNIDADE BASICA DE SAUDE PROF MARIANO DE ANDRADE",
"FRANCINEY DA SILVA PINTO","704807516459747","71642110272",,"1977-01-07","ENEDINA MIGUEL DA SILVA","268428","2019-09-20","2019-12","1","ATIVO",,,,,"2019-08-03","2018-10-27",,"UNIDADE BASICA DE SAUDE PROF MARIANO DE ANDRADE",
"GABRIELA EDRISMAR TORRES MARCANO","898005904757184",,,"1991-10-24","MAGALY TIBESY MARCANO","279127","2019-02-27","2019-12","1","ATIVO",,,,,"2019-09-18","2018-12-11",,"UNIDADE BASICA DE SAUDE LUPERCIO LIMA FERREIRA",
"GABRIELA EDRISMAR TORRES MARCANO","898005904757184",,,"1991-10-24","MAGALY TIBESY MARCANO","279127","2019-07-03","2019-12","1","ATIVO",,,,,"2019-09-18","2018-12-11",,"UNIDADE BASICA DE SAUDE LUPERCIO LIMA FERREIRA",
"VANDERLUCI PIRES DA CRUZ","705801487151630",,,"1990-07-16","GLORIA PIRES DA CRUZ","279194","2019-09-24","2019-12","1","ATIVO",,,,,"2019-09-27","2018-12-20",,"UNIDADE BASICA DE SAUDE SAYONARA MARIA DANTAS LICARIAO MATOS",
"DIANA CAROLINA PULIDO SANCHEZ","898005904188295",,,"1986-12-08","DURIMIA DEL CARMEM SANCHEZ","285370","2019-11-05","2019-12","1","ATIVO",,,,,"2020-05-14","2019-08-07",,"UNIDADE BASICA DE SAUDE PRICUMA",
"KEROLAYNE STEPHANNY SALDANHA MATOS","705606477316714","00173990258",,"1993-11-21","ZENILDA SALDANHA MATOS","283745","2019-05-16","2019-12","1","ATIVO",,,,,"2019-07-09","2018-10-02",,"UNIDADE BASICA DE SAUDE DR SILVIO LEITE",
"KEROLAYNE STEPHANNY SALDANHA MATOS","705606477316714","00173990258",,"1993-11-21","ZENILDA SALDANHA MATOS","283745","2019-02-21","2019-12","1","ATIVO",,,,,"2019-07-09","2018-10-02",,"UNIDADE BASICA DE SAUDE DR SILVIO LEITE",
"JOICY CRISTINA LARANGEIRA COELHO","702600753210040",,,"1997-06-28","ROSA AZMAR LARANJEIRA COELHO","283746","2019-02-21","2019-12","1","ATIVO",,,,,"2019-08-23","2018-11-16",,"UNIDADE BASICA DE SAUDE DR SILVIO LEITE",
"JOICY CRISTINA LARANGEIRA COELHO","702600753210040",,,"1997-06-28","ROSA AZMAR LARANJEIRA COELHO","283746","2019-05-10","2019-12","1","ATIVO",,,,,"2019-08-23","2018-11-16",,"UNIDADE BASICA DE SAUDE DR SILVIO LEITE",
"ROBERTA DE SOUSA DA FONSECA","700208426307623",,,"1983-07-25","HELENA DE SOUSA DA FONSECA","283760","2019-02-27","2019-12","1","ATIVO",,,,,"2019-08-13","2018-11-06",,"UNIDADE BASICA DE SAUDE LUPERCIO LIMA FERREIRA",
"LETICIA LIRA DOS SANTOS","706407619350284",,,"1997-06-26","NOME INCOMPLETO","258739","2018-12-19","2019-12","1","ATIVO",,,,,"2019-06-15","2018-09-08",,"UNIDADE BASICA DE SAUDE 13 DE SETEMBRO",
"SANDRA KARINA GONZALEZ MILLAN","701202045400817",,,"2000-08-28","IVON MILLAN","258743","2019-11-07","2019-12","1","ATIVO",,,,,"2020-05-29","2019-08-22",,"UNIDADE BASICA DE SAUDE RUBELDIMAR MAIA DE A. CRUZ",
"GEYSSER PAOLA AZOCAR MALDONADO","898005898298276",,,"1998-11-08","MARTHA MALDONADO","258766","2019-04-02","2019-12","1","ATIVO",,,,,"2019-10-17","2019-01-10",,"UNIDADE BASICA DE SAUDE LUPERCIO LIMA FERREIRA",
"TRILIANNYS ADRIANA GUARAPANA GOMEZ","898005838018218",,,"2001-07-16","IRZAMAX DEL VALLE GOMEZ VERACIERTA","258771","2019-05-20","2019-12","1","ATIVO",,,,,"2019-07-22","2018-10-15",,"UNIDADE BASICA DE SAUDE PROF MARIANO DE ANDRADE",
"TRILIANNYS ADRIANA GUARAPANA GOMEZ","898005838018218",,,"2001-07-16","IRZAMAX DEL VALLE GOMEZ VERACIERTA","258771","2019-01-21","2019-12","1","ATIVO",,,,,"2019-07-22","2018-10-15",,"UNIDADE BASICA DE SAUDE PROF MARIANO DE ANDRADE",
"WANDINA JEAN","701203050802112","71437739130",,"1998-03-30","SOIRILIA SAINT JUSTE","258778","2019-01-30","2019-12","1","ATIVO",,,,,"2019-07-13","2018-10-06",,"UNIDADE BASICA DE SAUDE MECEJANA",
"WANDINA JEAN","701203050802112","71437739130",,"1998-03-30","SOIRILIA SAINT JUSTE","258778","2019-05-24","2019-12","1","ATIVO",,,,,"2019-07-13","2018-10-06",,"UNIDADE BASICA DE SAUDE MECEJANA",
"FRANCINARIA LUSTOSA XIMENES","700009168748102",,,"1999-09-12","MARIA DE DEUS LUSTOSA COSTA XIMENEX","258789","2018-12-13","2019-12","1","ATIVO",,,,,"2019-07-08","2018-10-01",,"UNIDADE BASICA DE SAUDE LUPERCIO LIMA FERREIRA",
"FRANCINARIA LUSTOSA XIMENES","700009168748102",,,"1999-09-12","MARIA DE DEUS LUSTOSA COSTA XIMENEX","258789","2019-05-17","2019-12","1","ATIVO",,,,,"2019-07-08","2018-10-01",,"UNIDADE BASICA DE SAUDE LUPERCIO LIMA FERREIRA",
"FRANCINARIA LUSTOSA XIMENES","700009168748102",,,"1999-09-12","MARIA DE DEUS LUSTOSA COSTA XIMENEX","258789","2018-12-13","2019-12","1","ATIVO",,,,,"2019-07-08","2018-10-01",,"UNIDADE BASICA DE SAUDE LUPERCIO LIMA FERREIRA",
"MONALISA SILVA PAIVA","700002471613807",,,"1994-05-18","ASSIZA SILVA DE SOUZA","275224","2019-01-31","2019-12","1","ATIVO",,,,,"2019-09-15","2018-12-08",,"UNIDADE BASICA DE SAUDE DR SILVIO LEITE",
"MICHEL ALEXANDRA RAMOS DIAZ","708201142756546",,,"1997-03-18","DIARRAIRA COROMOTO DIAZ","275226","2019-03-19","2019-12","1","ATIVO",,,,,"2019-09-08","2018-12-01",,"UNIDADE BASICA DE SAUDE 13 DE SETEMBRO",
"RAYANE LIMA MENDES","705005439397359",,,"2000-06-02","MARIA DA CONCEICAO LIMA","275229","2019-02-05","2019-12","1","ATIVO",,,,,"2019-05-31","2018-08-24",,"UNIDADE BASICA DE SAUDE EQUATORIAL",
"AMANDA VITORIA SILVA FIGUEIREDO","702503358764636",,,"2002-01-11","MARIZA SILVA DE AQUINO","275246","2019-01-31","2019-12","1","ATIVO",,,,,"2019-08-12","2018-11-05",,"UNIDADE BASICA DE SAUDE ASA BRANCA",
"AMANDA VITORIA SILVA FIGUEIREDO","702503358764636",,,"2002-01-11","MARIZA SILVA DE AQUINO","275246","2019-08-16","2019-12","1","ATIVO",,,,,"2019-08-12","2018-11-05",,"UNIDADE BASICA DE SAUDE ASA BRANCA",
"TAMARA VIEIRA GOMES","702909544719574","00847209210",,"1992-07-29","ALTIMERES ARAUJO VIEIRA","286213","2019-02-27","2019-12","1","ATIVO",,,,,"2019-09-12","2018-12-05",,"UNIDADE BASICA DE SAUDE EQUATORIAL",
"TAMARA VIEIRA GOMES","702909544719574","00847209210",,"1992-07-29","ALTIMERES ARAUJO VIEIRA","286213","2019-06-14","2019-12","1","ATIVO",,,,,"2019-09-12","2018-12-05",,"UNIDADE BASICA DE SAUDE EQUATORIAL",
"NATALIA FONTELES SALES","701802248043479",,,"2003-09-30","SEM INFORMACAO","283918","2019-05-21","2019-12","1","ATIVO",,,,,"2019-07-03","2018-09-26",,"UNIDADE BASICA DE SAUDE DELIO TUPINAMBA",
"BRIAGNNA GIMARY GONZALEZ","898005901926856",,,"2018-10-11","ELIZERBIO MENDOZA","267867","2019-04-12","2019-12","1","ATIVO",,,,,"2018-10-10","2018-01-03",,"UNIDADE BASICA DE SAUDE TANCREDO NEVES",
"YILDRYS CAROLINA BASTARDO","898005901642785",,,"1997-10-07","HILDA BASTARDO","267876","2019-04-02","2019-12","1","ATIVO",,,,,"2019-10-29","2019-01-22",,"UNIDADE BASICA DE SAUDE 13 DE SETEMBRO",
